#'chr'	'start'	'end'	'TGCT_09E99DFE_D6FF_46DA_8DB4_AEEE237A6FE0_X028_S07_L112_B1_T1_P060.insertions.bw'	'TGCT_09E99DFE_D6FF_46DA_8DB4_AEEE237A6FE0_X028_S07_L113_B1_T2_P061.insertions.bw'	'TGCT_1577A485_E047_42CF_8703_42A69E1AED1A_X038_S09_L089_B1_T1_P090.insertions.bw'	'TGCT_1577A485_E047_42CF_8703_42A69E1AED1A_X038_S09_L090_B1_T2_PMRG.insertions.bw'	'TGCT_42AA9956_CB47_4A45_8B3E_BCA4A1560649_X025_S03_L031_B1_T1_P065.insertions.bw'	'TGCT_42AA9956_CB47_4A45_8B3E_BCA4A1560649_X025_S03_L032_B1_T2_P061.insertions.bw'	'TGCT_772E7A97_0B2F_4DE7_B44B_E233EA5ACA5C_X027_S05_L085_B1_T1_P067.insertions.bw'	'TGCT_772E7A97_0B2F_4DE7_B44B_E233EA5ACA5C_X027_S05_L086_B1_T2_P069.insertions.bw'	'TGCT_915BF6AB_D5A9_44A6_8913_DE735A3A32CA_X041_S09_L017_B1_T1_P084.insertions.bw'	'TGCT_915BF6AB_D5A9_44A6_8913_DE735A3A32CA_X041_S09_L018_B1_T2_P085.insertions.bw'	'TGCT_1733145A_1C7A_49A1_BCA7_7B72F7C8FFE7_X024_S09_L019_B1_T1_P060.insertions.bw'	'TGCT_1733145A_1C7A_49A1_BCA7_7B72F7C8FFE7_X024_S09_L020_B1_T2_P062.insertions.bw'	'TGCT_A6AB6BA9_2EE3_4919_B524_65C2F7B6A052_X034_S04_L124_B1_T1_P078.insertions.bw'	'TGCT_A6AB6BA9_2EE3_4919_B524_65C2F7B6A052_X034_S04_L125_B1_T2_P079.insertions.bw'	'TGCT_A3208F24_8F24_43B5_99C5_E4A3CA68026C_X026_S11_L073_B1_T1_P068.insertions.bw'	'TGCT_A3208F24_8F24_43B5_99C5_E4A3CA68026C_X026_S11_L074_B1_T2_P066.insertions.bw'	'TGCT_0A0512E8_AD96_4154_AAA2_3BDD67A279E9_X035_S11_L021_B1_T1_PMRG.insertions.bw'	'TGCT_0A0512E8_AD96_4154_AAA2_3BDD67A279E9_X035_S11_L022_B1_T2_P090.insertions.bw'
chrX	14834961	14836961	0.42348537445068357	1.0184160791635513	2.338713683605194	2.5073037009239196	0.6437425299882888	0.377499085187912	1.5093397837877274	0.7548771069049836	1.2236147403717041	1.0068960762023926	1.2626036349534988	0.7151821346282959	0.8269450384378433	1.2512875213623047	0.5719885938167572	1.5342601946592331	0.14731162786483765	1.2220230221748352
chrX	14872421	14874421	56.78832830762863	52.63682012629509	36.923239457607266	27.07782386612892	48.62598299741745	51.840966891765596	52.6285907933712	52.44572028720379	83.30776646137238	79.61107442855835	59.498332713365556	66.64146901893616	95.57323952877522	96.14672900438309	70.10298250317574	69.92034979724885	53.7525393730402	56.57247686982155
chrX	15234288	15236288	0.5293567180633545	0.24435989195108412	1.5313351689577102	1.6611367201209069	0.7508099015951156	0.5447540179491043	0.6678494572639465	1.1302109963297844	1.3367990919351578	0.9556043481826783	0.6780900359153748	1.171300220489502	0.6507522383332253	0.5301870958805084	0.5666993975639343	0.2303071330189705	0.6548001858592033	0.5750696659088135
chrX	15318452	15320452	0.8220909831523895	0.899484270811081	1.7068837730884552	1.7264110589027404	0.7715542036890983	0.3358532786369324	0.8219685554504395	0.9120262503623963	0.40787158012390134	0.9887466955184937	0.30717478626966477	0.5188170976638794	0.531607520878315	0.5750402331352233	0.6422593206167221	0.9526085793972016	0.4765531161427498	0.28753483295440674
chrX	16945658	16947658	25.166147161245345	22.995814906179906	17.7166262049675	13.687459341287614	21.720622875332833	24.675811313152312	17.179656309247015	17.988665988504888	40.64338121318817	34.530380692482	22.783825194835664	22.433155413627624	21.738356231093405	20.484659040093423	19.321048636734485	17.62830205398798	21.169417470395565	14.621864878237247
chrX	17736449	17738449	56.27061730623245	56.542580211162566	56.36415994167328	56.89909210205078	32.053292989730835	39.059735572338106	35.11346938312054	35.533947026729585	46.344405961036685	48.687685871124266	38.99017811715603	40.34095759391785	27.817259991168974	26.68186752796173	29.31724797487259	29.95113498568535	18.782232412695883	16.389485025405882
chrX	17799049	17801049	0.9263742566108704	0.7995415687561035	2.3575742661952974	1.8478406101465226	0.8699223339557648	0.8732185125350952	0.8990281194448471	1.3329614341259002	0.8667271077632904	1.8938484191894531	0.6441855281591415	1.0679502010345459	1.1106710016727448	0.3450241327285767	0.6422593176364899	0.3362147927284241	0.5155906915664673	0.3953603863716125
chrX	18238313	18240313	1.157173785686493	0.39977078437805175	1.9382887420654298	1.95391144490242	0.40150262117385865	0.27808651471138	0.9319068557024002	0.30026710200309753	0.917711055278778	1.1836552619934082	0.4841562856435776	0.4919460926055908	0.5987526363134384	0.4025281548500061	0.38308879178762434	0.0	0.7262463253736496	0.0
chrX	18424583	18426583	48.47213538742066	52.605838412284854	43.00505565071106	35.0830539484024	41.670619065284725	46.0817561583519	46.10010626363754	39.59316487836838	60.54037572860718	78.21278244018555	49.717561780929564	53.58216208648682	76.44647632980346	78.631003282547	58.87175355863571	58.3915451669693	49.54973990249634	51.44573074150085
chrX	18638688	18640688	1.5764243063926697	1.3937009089589119	2.119640612363815	2.2666044746637346	1.1375907480716705	1.6194844738245011	1.7410321531295776	1.3799658755660058	2.4931149659156797	2.428860597610474	1.7555750791430473	1.4317422695159912	1.957810087800026	2.3961926839351655	1.3770795234441757	0.7660093747377396	0.8183160927891732	1.3499760049581528
chrX	18891298	18893298	2.2794100277423857	2.999280333518982	4.424985480308533	4.153321694850922	3.747357797622681	2.2206618185043334	2.2614409823417665	3.5077933073043823	5.204441278934479	4.974508514404297	2.0342701017856597	3.378856636047363	3.233567197740078	2.1264987738132475	5.628458258509636	5.379436784982682	1.9894435104727746	2.6604159167408943
chrX	19342893	19344893	45.303405071735384	44.99120381641388	45.78191600990296	38.68754285621643	35.3442763376236	39.993408136844636	39.66923052453995	41.383543061137196	47.421187116622924	47.18838901519776	48.32747720503807	51.54547674942017	40.58997672200203	41.10157644748688	42.306753541946414	43.5857657520771	37.091595209240914	41.670984068870546
chrX	19532977	19534977	1.717233193397522	1.6100768460035324	3.8287005784511567	3.8233501509428023	1.940595990419388	3.776334193468094	1.3983740347623825	1.1224938452243804	2.4920952591896057	2.2094898223876953	1.695225077867508	2.4804004669189452	1.9184317469596863	1.2777393953800202	2.699000285387039	1.817801349759102	2.4630504344701767	1.3097211641073228
chrX	20005713	20007713	0.47642104625701903	0.5496848285198211	1.8860594511032105	2.9003897919654844	0.40150262117385865	0.4030239343643188	1.5052299299240113	1.303495975971222	1.500967414855957	0.845918960571289	0.9981485277414321	1.368354257583618	0.3029102683067322	0.6819977142810821	0.793379157781601	0.8405369877815246	0.9472137671709061	0.7188370823860168
chrX	20148911	20150911	0.8935541400909424	0.855509485244751	1.3956839699745178	3.3885076941251753	1.539093369245529	1.5529855365753173	1.7733971829414368	1.2179058222770691	2.2555298142433164	0.8585446166992188	1.882377916574478	2.2213364181518553	5.026291138410568	5.207564455032348	2.848608944654465	2.465575170516968	2.595630848646164	2.202516751050949
chrX	21704978	21706978	0.5404732091426849	0.6391335415244103	1.7105108287334443	2.2798033535480497	0.48247231644392014	0.5373652458190918	1.3870719492435455	1.4178500605225564	1.8140088406801225	1.5158678388595581	0.9635659350752831	1.0080071897506715	0.504850447177887	0.8171321543455123	0.42351334902644155	0.4718214317560196	0.9265901226401329	0.5750696659088135
chrX	21838617	21840617	23.883515618801116	22.68699280023575	23.384234584093093	22.033939452707767	19.10750979423523	22.593521283626558	15.97701364159584	13.061619258999825	30.44149403333664	27.130956239700318	27.530455696582795	25.047910524368287	20.726130658864975	25.949265899181366	22.98381574857235	24.99196676015854	14.523453271985055	17.970926660299302
chrX	21939709	21941709	27.468318955898283	23.361605569124222	18.831577640771865	13.530032749176025	18.89739000082016	19.096616934537888	10.623943567276001	10.509348903894425	30.804499598741533	30.0411705493927	21.82093730866909	18.534103393554688	23.950105829238893	20.241416418552397	17.095431527495386	17.03488332629204	16.727235195040702	15.167461866140366
chrX	22161733	22163733	0.47642104625701903	0.4497421383857727	2.1530093803405763	2.4401095000505446	0.38008914804458616	0.47019459009170533	0.7541561615467072	1.1687967101335526	0.40787158012390134	1.474045352935791	1.0401901031732559	0.41340007781982424	0.6229854518175125	0.4025281548500061	0.36495441395044326	0.11207159757614135	0.3682790696620941	0.7188370823860168
chrX	23663262	23665262	4.023111057281494	3.4795050040483475	3.85554072368145	3.915262258768082	3.5787266565561295	3.938215397834778	5.04226338493824	5.903616194605827	7.840311187982559	7.595910367965698	7.00941671538353	4.53982185459137	4.208938289165497	4.161566195726395	4.431589173614979	4.202684998512268	3.369016903221607	5.013169639706612
chrX	23700055	23702055	2.862761131286621	2.01884245967865	3.5370868186950686	5.723986182689667	5.795021157741546	5.999682765960693	3.961888492822647	2.873584300518036	9.013961748600007	11.735547466278076	3.252119805574417	2.7146605110168456	7.281962965726852	9.407658512115479	5.9208751527071	6.878954829454422	5.170638109922409	4.752950666189194
chrX	23782173	23784173	36.53725829744339	35.749502634286884	36.78831335663796	35.30047516298294	38.77177040195465	41.00096726036072	43.64755775690079	42.99712784302235	44.223474880218504	45.744329881668094	50.780806388854984	54.75208392524719	74.92283784735203	72.92660272550583	67.19014568710327	60.99720951414108	43.890025911569595	46.196783176779746
chrX	23832353	23834353	0.7654498143196106	1.3492264151573181	1.5958964347839355	2.3810745948553085	1.7706265534162522	0.9148643126487732	2.320006274342537	1.9699767090082168	3.5056562073230744	1.6571173667907715	3.155830997347832	1.8286063442230225	3.9691343142986297	2.9902092814445496	2.760959404706955	2.780496371626854	1.6204278767108917	1.9796773189306258
chrX	23907006	23909006	44.65070807147026	48.46771054297685	42.21871412992478	33.45263453221321	49.26972494029999	50.59360869443417	44.66114788544178	49.60510927605629	58.95885349833965	62.01643408298492	57.57459173321724	51.90100110244751	68.11139537036419	71.25956253218651	51.59344508624077	50.4075641310215	45.077358001470564	49.11166712552309
chrX	23982716	23984716	0.8379716846942902	0.8410177816748619	1.1729838732481004	2.3074009642601014	0.7916293287873268	0.3358532786369324	2.072388238310814	2.5599875717759133	2.4298949028253554	1.9727587699890137	2.745586526632309	1.2519132356643676	2.052721969842911	2.1558258469104765	1.1077084054350852	1.5034404993653296	1.2396273544430734	2.2513976348638534
chrX	24464244	24466244	40.51960929274559	42.683026949763295	34.97189377963543	24.735866618156432	49.043545777797696	47.45606822609901	29.020627286434173	31.05098716467619	54.73636427760124	54.19562816619873	43.655436524152755	42.61810206890106	44.58839278876781	38.852594223022464	42.09254139125347	41.79710307240486	31.786166252195834	37.322020253241064
chrX	24557087	24559087	1.429263138771057	1.6990258514881134	2.1675175061225893	3.497938262462616	2.125287184238434	1.1580220808982848	1.637772352695465	1.5350103430747986	4.042007291793824	2.761862277984619	0.5424720227718354	0.9728681831359863	1.217699284553528	1.1431799597740173	0.3732660051584244	0.6724295914173126	0.727719441652298	1.0063718795776366
chrX	24692873	24694873	35.915793796539305	35.06689386212826	25.625743417024612	20.63821965456009	38.30335046088695	39.625311831951144	36.975228269815446	38.97298731517792	55.36040775871277	54.605962085723874	32.44253945469856	31.34950542449951	41.07968238735199	43.470742511749265	42.55836775302887	36.42102846860885	34.12179196298123	35.22301625013351
chrX	30652359	30654359	50.3524103307724	49.56158366084099	55.98694672346115	39.97095221757889	62.70132682323456	65.67946578025818	57.94878315806389	54.27257959008217	94.66699006319045	96.36531944274903	66.14090221881867	67.99053155899048	86.26884739160538	83.47284232139587	77.79649001598358	69.50680527210235	74.14194261074066	73.10572962760925
chrX	30826442	30828442	0.9300797536373139	1.1423450308442116	2.2901113942861557	2.972383601486683	1.739844685792923	1.7753204308748245	1.2257606142759323	2.0443419345617295	1.733454203605652	2.0856005716323853	1.491798061132431	1.5750542964935303	0.8365371969342231	2.004590228199959	1.4518838433325292	1.9853483808636665	1.8730673423409463	1.7561189684271812
chrX	31096677	31098677	0.6352280616760254	1.39919775724411	3.3368743658065796	3.026618930220604	0.5206150654554367	1.4629768698215484	1.1302067697048188	1.964364242553711	2.390127435684204	2.586681299209595	1.5067160478830337	0.8957001686096191	1.9184317469596863	0.9775683760643006	0.8523158954381943	0.8965727925300598	1.6940837025642395	1.9250456649065018
chrX	35797342	35799342	0.7940350770950317	1.0653891489505767	3.040908118724823	2.730004473567009	3.806244840145111	2.5605453181266786	2.4597409286499023	1.5041417744159697	5.041292479991913	5.523724555969238	1.7928700370788575	0.8268001556396485	3.404711493253708	4.74063173866272	1.733344527721405	2.2907434902191164	3.3056728637218473	3.4331658339500426
chrX	37348309	37350309	21.968303513526916	25.280005490124225	15.088475286960602	13.76161276447773	19.145652830421923	22.23348662853241	8.830510913431645	8.58216728168726	29.67265651226044	31.87110110759735	8.55885239160061	9.982922783851624	18.58405041307211	16.96368716955185	14.960863769054413	16.03240292173624	16.40904216825962	16.87685649573803
chrX	37779059	37781059	0.6558729736804962	0.4997134804725647	2.538926124572754	2.207809528708458	1.3383420526981353	1.2500458911657333	0.5651033818721771	1.7658231291770936	1.3877830394506454	0.4734621047973633	2.7916966218948365	3.2651716146469116	0.9087308168411254	0.517536211013794	1.9101547317504883	2.3193217535614967	1.6940836966037751	1.7532436022162436
chrX	37835757	37837757	0.5293567180633545	0.7675599060058593	3.7590614434480667	3.344351514697075	1.0552827072143556	0.45810387206077574	1.2540157893300057	0.8544984411001205	1.7518084366321565	1.7825848245620728	1.7074307104349136	1.5722982959747314	0.3029102683067322	0.2875201106071472	0.7265086302757263	0.8405369877815246	1.0009825053811072	1.4376741468906402
chrX	38005553	38007553	1.535134482383728	2.276194939315319	2.4264879888296127	2.67456929564476	0.4383070221543312	0.8060478568077087	0.5651033818721771	0.5296767804026604	0.0	1.1836552619934082	0.2712360143661499	0.2756000518798828	0.4493168979883194	0.5434130090475082	0.43258054241538046	0.16810739636421204	1.8082502141594887	1.1824869826436042
chrX	38268163	38270163	0.44465964317321777	0.834521524310112	1.450814962387085	1.7434496149420737	0.8933433201909066	1.390432557463646	0.8733415842056275	0.5858014723658562	0.9228094458580017	1.3454214811325074	0.9730592015385627	0.9646001815795898	0.20194018483161927	0.4025281548500061	0.4288025464117527	1.1795535725355148	1.1821757996082305	1.4628334566950798
chrX	38560542	38562542	15.021026041030884	13.806084237098695	10.474883708000183	7.641900735855103	16.317066766262055	17.894262219429017	6.4956065001487735	7.450553038835525	20.821843362808227	21.409956283569336	10.095404591798783	8.543601512908936	8.554186239242554	6.670466899871826	10.691728284955024	12.520639000415802	12.627552818059922	10.03784072446823
chrX	38800440	38802440	33.92858869075775	34.79804852032662	30.49758055639267	32.30121357440949	33.71149893283844	36.250657837867735	45.96242756557464	52.424673372507094	52.539975669384006	52.39647197723389	31.220621952176096	28.720281024932863	33.08083086919785	34.25399664640427	41.10232862484455	37.05087092661858	43.53795123493671	47.99531250476837
chrX	40048815	40050815	3.2200769159793854	3.0397571195960045	3.0945882313251496	3.683922182559967	3.8470642699599265	2.9225951690673826	3.8606836164593696	5.331845831871033	4.299985990405083	7.615637955665588	4.847665629982949	4.433026834487915	5.309512283086777	4.168466670870781	5.396111484885216	3.5862912118434904	4.08863420855999	6.038231247663498
chrX	40578372	40580372	3.917239713668823	3.5239794793128967	3.2962514934539793	4.561046525239944	6.632823290109634	5.008243912220001	10.658877380371093	10.767522465467453	4.8985375638008115	5.392733373641968	6.797174526691437	7.24276936340332	7.932210332155227	8.560049063682555	11.630938180446625	12.000626856565475	5.62435786819458	6.120178695678711
chrX	41446343	41448343	6.074368268251419	6.478785253167152	2.6513643079996108	3.530095442533493	6.042614512145519	5.847205452919006	1.9752931934595108	1.403117311000824	5.924334468245506	5.941949415206909	3.6989811220765114	3.314090623855591	0.8632942706346511	1.730871113538742	2.3971384255588055	1.6306417745351791	3.2813664901256563	2.843000589311123
chrX	41513934	41515934	3.0893258066177367	2.46658575963974	3.000285282611847	3.853107574343681	4.684197330474854	4.500433826446534	5.4270473597049715	4.024140497207641	6.701329775333405	6.713692646026612	6.127221570491791	5.768309085845948	4.666837633371353	5.853909670829773	5.192477567315102	3.454046702861786	3.5885112190246584	3.9852325999736786
chrX	41687973	41689973	1.1381169438362122	1.3742121055722236	2.448250189423561	4.031652176380158	1.8736788868904113	2.317387583851814	1.2843258738517762	1.7538966670632363	1.6059943318367005	1.8543932437896729	2.7123601019382475	3.048825573921204	2.208720771968365	2.1564009130001067	1.8701079830527305	2.5916557401418685	1.9702930107712746	1.4736159831285476
chrX	43765610	43767610	0.31126175022125246	0.35579599809646606	1.740977942943573	2.1655731701850893	1.0117865993976594	0.6636460785865783	0.6616846990585327	0.9569260210990905	1.0196789503097534	1.2025937461853027	0.47466301918029785	0.40513207626342773	0.41599676847457884	0.453131694316864	0.18889979720115663	0.4550106861591339	1.0400200927257537	0.7820947456359864
chrX	46446292	46448292	27.308453846931457	26.68769844841957	12.831007265806198	15.206048236131668	23.952307894110678	25.37841617012024	14.686523087024689	13.119147074222564	24.586498051166533	24.787319202423095	20.46611361861229	19.498703479766846	12.309263662338257	12.07584536075592	14.387364017426968	12.720126712322235	14.219991568922996	13.514136928319932
chrX	46496725	46498725	1.0973564765453339	1.085877404987812	2.123267658472061	2.340758077085018	1.8683255305290223	1.0256958891153336	0.6303471419215202	0.561246919631958	1.6314863085746765	0.9469242095947266	1.288371068239212	0.9143031721115112	0.9359927350282669	1.0459981743097306	0.5564988083541393	0.29530865961313246	0.682789389193058	1.3463818016648292
chrX	46544438	46546438	21.438946580886842	24.08619010210037	16.249127209186554	19.159947333335875	28.212251242399216	28.493791825771332	11.764424842596053	10.07438245177269	22.39214841365814	25.64586353302002	21.617510784864425	23.756724376678466	14.418529319763184	14.2149946808815	18.912647435069083	20.13926652789116	11.166221559047699	13.01095090508461
chrX	46572765	46574765	25.643627238988877	24.95619129383564	11.026918684482574	8.64669413781166	37.07542173480987	40.7759455537796	9.367872918128967	8.068626308560372	36.17005087447166	40.59148410129547	24.571949002981185	23.67748926639557	9.828428624868392	8.837218393802642	15.20076631653309	17.50390277147293	12.423526215553284	12.796018502235412
chrX	46598251	46600251	1.6034214990139009	1.5256252618432045	2.500479539990425	2.459067857146263	1.676942608475685	2.7855670397281647	0.4382119861245155	0.280623459815979	3.16100469827652	1.8149380683898926	2.3055061042308806	0.9687341823577881	0.3296673420071602	0.3450241327285767	0.7756225735843182	0.5900569731593132	0.8838697612285614	1.1163539531826974
chrX	46836043	46838043	46.77660558104515	46.82315359711647	44.49286653578282	37.07080128312111	43.332171018123624	42.525741354227065	40.58983446985483	41.455101825892925	48.888505264520646	48.09191310405731	46.31354960799217	44.340602869987485	41.016576372385025	42.11882279634476	43.429951627850535	42.99907125502825	53.400465834140775	54.99103554487228
chrX	47077355	47079355	6.337458557128906	4.518909107804299	3.119252109527588	2.7633616023659706	5.19075974458456	4.836287128925323	1.6439371228218078	1.1224938452243804	5.2442086149454115	7.293683724403381	0.5424720227718354	0.9349731760025024	0.5482675915956498	0.5503134917020798	0.3022396802902222	0.4163459849953651	2.283330225944519	1.00637189745903
chrX	47141071	47143071	4.118924623250961	3.5209811953306196	5.881603660345077	4.655598360300064	2.694751739621162	3.474737976312637	3.4003812274336815	3.807358826816082	3.5964076100587845	4.613099107742309	3.020212982594967	4.528797852516174	1.6932684431672096	2.9902092456817626	2.850875718772411	2.985027041554451	3.481710340857506	2.0127438247203826
chrX	47144221	47146221	59.784488643169404	62.51415719985962	61.78222848749161	57.448885138511656	49.9248442363739	49.380506267786025	56.668567200183865	59.75105103802681	65.62041582489013	61.683431639671326	62.95794952774048	60.08080997467041	54.535461105823515	50.67427166986465	64.40916256046295	63.78611053752899	56.7488591029644	57.29634632349014
chrX	47231866	47233866	68.3145418138504	68.43875996112824	67.2771891860962	55.462095799446104	60.468971729278564	63.12966665554047	44.852769235134126	42.55093701839447	69.10975697135925	68.00178406524658	46.51155238056183	48.241032222747805	35.59397713756561	38.70710891246796	65.11149274396897	61.38833983182907	45.8698950202465	47.50075232887268
chrX	47444178	47446178	0.6987508678436279	0.869501461982727	2.611466872692108	2.668569800257683	0.5621036696434021	0.4970628499984741	0.9041654169559479	0.7436521756649017	0.7137752532958984	2.051669120788574	0.6916518306732178	1.0886202049255371	0.2928132593631744	0.6440450596809387	0.3324636483192444	0.5603579878807068	1.001719068288803	0.9057347023487091
chrX	47560205	47562205	62.97862579417229	63.55306144952774	54.0377778403759	50.51228205108642	58.988096990704534	64.53689199256897	65.50781070566177	61.61158527857065	66.89093606472015	73.54444751739501	61.105406682610514	56.54761797714234	60.66182130712271	59.68917744159698	66.71411875784398	63.985038836479184	61.728727195560936	64.39270546525717
chrX	47570901	47572901	8.222497758626938	6.821588675141334	6.966087803125381	7.5970246143341065	7.518805752515793	7.7138779133558275	5.891973388195038	6.751800670385361	8.89261982512474	9.918241991996766	3.7315294615030288	3.329937626838684	8.73037908577919	8.311631621837616	11.016636096596718	12.08636182999611	7.381049102783203	7.007223712205887
chrX	47622172	47624172	18.107175225257873	14.970416449308395	13.540455743312835	11.914011952400207	16.709200856685637	23.33239845252037	24.539871658921243	23.50081204843521	28.99966850399971	25.39335072135925	14.945104424476623	14.996776823043824	15.374716116786002	17.069494733572007	23.69105643630028	19.333471692085265	20.35846674704552	18.469799517154694
chrX	47634521	47636521	3.0051580646038056	2.9023359482288362	3.3368743896484374	4.0465309301614765	4.5764606764316555	3.492874038219452	3.967539523363113	3.7021250426769257	5.444065832257271	2.245788583755493	3.182276537179947	3.7364477033615113	2.1360222915410993	2.96835773563385	3.304235225915909	2.995673862814903	3.4279415684938432	5.662279514551162
chrX	47650796	47652796	49.382628710746765	47.54274036860466	45.455482042312624	43.308105115890505	37.79210372662544	40.7255680308342	45.062370905160904	48.36405307531357	65.70199026298523	62.294987323760985	36.83385097122192	40.24311871528626	46.81276411771774	47.91120287704468	44.094501012921334	45.6019335474968	49.119588019132614	46.56770248639584
chrX	47835902	47837902	38.340247853279116	36.15526992988586	29.312264486312866	26.343967424869536	34.22408313536644	35.91211856842041	30.819710855007173	28.1381158118248	41.27252352380753	42.13181364059448	36.00658103227615	36.16699404525757	25.739295561790467	26.214934677600862	41.239091264724735	42.00443592691421	22.968829195261	22.919401034355165
